MedicineName,Category,Date,UnitsSold
Vitamin D3,Supplement,2026-06-17,37
Vitamin D3,Supplement,2026-06-18,50
Vitamin D3,Supplement,2026-06-19,49
Vitamin D3,Supplement,2026-06-20,26
Vitamin D3,Supplement,2026-06-21,35
Vitamin D3,Supplement,2026-06-22,39
Vitamin D3,Supplement,2026-06-23,40
Vitamin D3,Supplement,2026-06-24,36
Vitamin D3,Supplement,2026-06-25,37
Vitamin D3,Supplement,2026-06-26,57
Vitamin D3,Supplement,2026-06-27,45
Vitamin D3,Supplement,2026-06-28,42
Vitamin D3,Supplement,2026-06-29,48
Cough Syrup,Cold & Cough,2026-01-01,30
Cough Syrup,Cold & Cough,2026-01-02,24
Cough Syrup,Cold & Cough,2026-01-03,39
Cough Syrup,Cold & Cough,2026-01-04,41
Cough Syrup,Cold & Cough,2026-01-05,43
Cough Syrup,Cold & Cough,2026-01-06,39
Cough Syrup,Cold & Cough,2026-01-07,41
Cough Syrup,Cold & Cough,2026-01-08,34
Cough Syrup,Cold & Cough,2026-01-09,42
Cough Syrup,Cold & Cough,2026-01-10,39
Cough Syrup,Cold & Cough,2026-01-11,35
Cough Syrup,Cold & Cough,2026-01-12,40
Cough Syrup,Cold & Cough,2026-01-13,39
Cough Syrup,Cold & Cough,2026-01-14,33
Cough Syrup,Cold & Cough,2026-01-15,33
Cough Syrup,Cold & Cough,2026-01-16,25
Cough Syrup,Cold & Cough,2026-01-17,33
Cough Syrup,Cold & Cough,2026-01-18,22
Cough Syrup,Cold & Cough,2026-01-19,21
Cough Syrup,Cold & Cough,2026-01-20,23
Cough Syrup,Cold & Cough,2026-01-21,27
Cough Syrup,Cold & Cough,2026-01-22,26
Cough Syrup,Cold & Cough,2026-01-23,21
Cough Syrup,Cold & Cough,2026-01-24,24
Cough Syrup,Cold & Cough,2026-01-25,13
Cough Syrup,Cold & Cough,2026-01-26,19
Cough Syrup,Cold & Cough,2026-01-27,20
Cough Syrup,Cold & Cough,2026-01-28,30
Cough Syrup,Cold & Cough,2026-01-29,29
Cough Syrup,Cold & Cough,2026-01-30,28
Cough Syrup,Cold & Cough,2026-01-31,31
Cough Syrup,Cold & Cough,2026-02-01,38
Cough Syrup,Cold & Cough,2026-02-02,32
Cough Syrup,Cold & Cough,2026-02-03,29
Cough Syrup,Cold & Cough,2026-02-04,41
Cough Syrup,Cold & Cough,2026-02-05,38
Cough Syrup,Cold & Cough,2026-02-06,42
Cough Syrup,Cold & Cough,2026-02-07,38
Cough Syrup,Cold & Cough,2026-02-08,35
Cough Syrup,Cold & Cough,2026-02-09,40
Cough Syrup,Cold & Cough,2026-02-10,37
Cough Syrup,Cold & Cough,2026-02-11,37
Cough Syrup,Cold & Cough,2026-02-12,42
Cough Syrup,Cold & Cough,2026-02-13,28
Cough Syrup,Cold & Cough,2026-02-14,33
Cough Syrup,Cold & Cough,2026-02-15,26
Cough Syrup,Cold & Cough,2026-02-16,16
Cough Syrup,Cold & Cough,2026-02-17,26
Cough Syrup,Cold & Cough,2026-02-18,24
Cough Syrup,Cold & Cough,2026-02-19,26
Cough Syrup,Cold & Cough,2026-02-20,21
Cough Syrup,Cold & Cough,2026-02-21,14
Cough Syrup,Cold & Cough,2026-02-22,17
Cough Syrup,Cold & Cough,2026-02-23,27
Cough Syrup,Cold & Cough,2026-02-24,17
Cough Syrup,Cold & Cough,2026-02-25,29
Cough Syrup,Cold & Cough,2026-02-26,28
Cough Syrup,Cold & Cough,2026-02-27,23
Cough Syrup,Cold & Cough,2026-02-28,23
Cough Syrup,Cold & Cough,2026-03-01,32
Cough Syrup,Cold & Cough,2026-03-02,28
Cough Syrup,Cold & Cough,2026-03-03,24
Cough Syrup,Cold & Cough,2026-03-04,36
Cough Syrup,Cold & Cough,2026-03-05,37
Cough Syrup,Cold & Cough,2026-03-06,41
Cough Syrup,Cold & Cough,2026-03-07,39
Cough Syrup,Cold & Cough,2026-03-08,36
Cough Syrup,Cold & Cough,2026-03-09,44
Cough Syrup,Cold & Cough,2026-03-10,45
Cough Syrup,Cold & Cough,2026-03-11,39
Cough Syrup,Cold & Cough,2026-03-12,37
Cough Syrup,Cold & Cough,2026-03-13,30
Cough Syrup,Cold & Cough,2026-03-14,32
Cough Syrup,Cold & Cough,2026-03-15,37
Cough Syrup,Cold & Cough,2026-03-16,29
Cough Syrup,Cold & Cough,2026-03-17,23
Cough Syrup,Cold & Cough,2026-03-18,43
Cough Syrup,Cold & Cough,2026-03-19,19
Cough Syrup,Cold & Cough,2026-03-20,34
Cough Syrup,Cold & Cough,2026-03-21,21
Cough Syrup,Cold & Cough,2026-03-22,21
Cough Syrup,Cold & Cough,2026-03-23,18
Cough Syrup,Cold & Cough,2026-03-24,24
Cough Syrup,Cold & Cough,2026-03-25,14
Cough Syrup,Cold & Cough,2026-03-26,13
Cough Syrup,Cold & Cough,2026-03-27,29
Cough Syrup,Cold & Cough,2026-03-28,19
Cough Syrup,Cold & Cough,2026-03-29,28
Cough Syrup,Cold & Cough,2026-03-30,21
Cough Syrup,Cold & Cough,2026-03-31,31
Cough Syrup,Cold & Cough,2026-04-01,37
Cough Syrup,Cold & Cough,2026-04-02,29
Cough Syrup,Cold & Cough,2026-04-03,24
Cough Syrup,Cold & Cough,2026-04-04,42
Cough Syrup,Cold & Cough,2026-04-05,40
Cough Syrup,Cold & Cough,2026-04-06,35
Cough Syrup,Cold & Cough,2026-04-07,37
Cough Syrup,Cold & Cough,2026-04-08,33
Cough Syrup,Cold & Cough,2026-04-09,45
Cough Syrup,Cold & Cough,2026-04-10,36
Cough Syrup,Cold & Cough,2026-04-11,31
Cough Syrup,Cold & Cough,2026-04-12,37
Cough Syrup,Cold & Cough,2026-04-13,31
Cough Syrup,Cold & Cough,2026-04-14,28
Cough Syrup,Cold & Cough,2026-04-15,29
Cough Syrup,Cold & Cough,2026-04-16,30
Cough Syrup,Cold & Cough,2026-04-17,21
Cough Syrup,Cold & Cough,2026-04-18,32
Cough Syrup,Cold & Cough,2026-04-19,27
Cough Syrup,Cold & Cough,2026-04-20,21
Cough Syrup,Cold & Cough,2026-04-21,18
Cough Syrup,Cold & Cough,2026-04-22,21
Cough Syrup,Cold & Cough,2026-04-23,25
Cough Syrup,Cold & Cough,2026-04-24,24
Cough Syrup,Cold & Cough,2026-04-25,26
Cough Syrup,Cold & Cough,2026-04-26,20
Cough Syrup,Cold & Cough,2026-04-27,10
Cough Syrup,Cold & Cough,2026-04-28,30
Cough Syrup,Cold & Cough,2026-04-29,25
Cough Syrup,Cold & Cough,2026-04-30,31
Cough Syrup,Cold & Cough,2026-05-01,37
Cough Syrup,Cold & Cough,2026-05-02,42
Cough Syrup,Cold & Cough,2026-05-03,30
Cough Syrup,Cold & Cough,2026-05-04,35
Cough Syrup,Cold & Cough,2026-05-05,42
Cough Syrup,Cold & Cough,2026-05-06,33
Cough Syrup,Cold & Cough,2026-05-07,35
Cough Syrup,Cold & Cough,2026-05-08,36
Cough Syrup,Cold & Cough,2026-05-09,38
Cough Syrup,Cold & Cough,2026-05-10,37
Cough Syrup,Cold & Cough,2026-05-11,35
Cough Syrup,Cold & Cough,2026-05-12,32
Cough Syrup,Cold & Cough,2026-05-13,38
Cough Syrup,Cold & Cough,2026-05-14,39
Cough Syrup,Cold & Cough,2026-05-15,38
Cough Syrup,Cold & Cough,2026-05-16,27
Cough Syrup,Cold & Cough,2026-05-17,31
Cough Syrup,Cold & Cough,2026-05-18,27
Cough Syrup,Cold & Cough,2026-05-19,22
Cough Syrup,Cold & Cough,2026-05-20,26
Cough Syrup,Cold & Cough,2026-05-21,19
Cough Syrup,Cold & Cough,2026-05-22,19
Cough Syrup,Cold & Cough,2026-05-23,14
Cough Syrup,Cold & Cough,2026-05-24,19
Cough Syrup,Cold & Cough,2026-05-25,22
Cough Syrup,Cold & Cough,2026-05-26,29
Cough Syrup,Cold & Cough,2026-05-27,21
Cough Syrup,Cold & Cough,2026-05-28,20
Cough Syrup,Cold & Cough,2026-05-29,33
Cough Syrup,Cold & Cough,2026-05-30,25
Cough Syrup,Cold & Cough,2026-05-31,22
Cough Syrup,Cold & Cough,2026-06-01,32
Cough Syrup,Cold & Cough,2026-06-02,32
Cough Syrup,Cold & Cough,2026-06-03,45
Cough Syrup,Cold & Cough,2026-06-04,38
Cough Syrup,Cold & Cough,2026-06-05,37
Cough Syrup,Cold & Cough,2026-06-06,34
Cough Syrup,Cold & Cough,2026-06-07,40
Cough Syrup,Cold & Cough,2026-06-08,45
Cough Syrup,Cold & Cough,2026-06-09,39
Cough Syrup,Cold & Cough,2026-06-10,33
Cough Syrup,Cold & Cough,2026-06-11,39
Cough Syrup,Cold & Cough,2026-06-12,35
Cough Syrup,Cold & Cough,2026-06-13,35
Cough Syrup,Cold & Cough,2026-06-14,30
Cough Syrup,Cold & Cough,2026-06-15,28
Cough Syrup,Cold & Cough,2026-06-16,26
Cough Syrup,Cold & Cough,2026-06-17,30
Cough Syrup,Cold & Cough,2026-06-18,23
Cough Syrup,Cold & Cough,2026-06-19,21
Cough Syrup,Cold & Cough,2026-06-20,18
Cough Syrup,Cold & Cough,2026-06-21,23
Cough Syrup,Cold & Cough,2026-06-22,22
Cough Syrup,Cold & Cough,2026-06-23,19
Cough Syrup,Cold & Cough,2026-06-24,18
Cough Syrup,Cold & Cough,2026-06-25,30
Cough Syrup,Cold & Cough,2026-06-26,14
Cough Syrup,Cold & Cough,2026-06-27,26
Cough Syrup,Cold & Cough,2026-06-28,32
Cough Syrup,Cold & Cough,2026-06-29,12
ORS Sachet,Rehydration,2026-01-01,34
ORS Sachet,Rehydration,2026-01-02,37
ORS Sachet,Rehydration,2026-01-03,31
ORS Sachet,Rehydration,2026-01-04,38
ORS Sachet,Rehydration,2026-01-05,46
ORS Sachet,Rehydration,2026-01-06,45
ORS Sachet,Rehydration,2026-01-07,46
ORS Sachet,Rehydration,2026-01-08,44
ORS Sachet,Rehydration,2026-01-09,43
ORS Sachet,Rehydration,2026-01-10,39
ORS Sachet,Rehydration,2026-01-11,46
ORS Sachet,Rehydration,2026-01-12,44
ORS Sachet,Rehydration,2026-01-13,43
ORS Sachet,Rehydration,2026-01-14,36
ORS Sachet,Rehydration,2026-01-15,26
ORS Sachet,Rehydration,2026-01-16,41
ORS Sachet,Rehydration,2026-01-17,31
ORS Sachet,Rehydration,2026-01-18,28
ORS Sachet,Rehydration,2026-01-19,35
ORS Sachet,Rehydration,2026-01-20,27
ORS Sachet,Rehydration,2026-01-21,34
ORS Sachet,Rehydration,2026-01-22,31
ORS Sachet,Rehydration,2026-01-23,31
ORS Sachet,Rehydration,2026-01-24,20
ORS Sachet,Rehydration,2026-01-25,35
ORS Sachet,Rehydration,2026-01-26,30
ORS Sachet,Rehydration,2026-01-27,28
ORS Sachet,Rehydration,2026-01-28,32
ORS Sachet,Rehydration,2026-01-29,23
ORS Sachet,Rehydration,2026-01-30,36
ORS Sachet,Rehydration,2026-01-31,30
ORS Sachet,Rehydration,2026-02-01,30
ORS Sachet,Rehydration,2026-02-02,31
ORS Sachet,Rehydration,2026-02-03,46
ORS Sachet,Rehydration,2026-02-04,38
ORS Sachet,Rehydration,2026-02-05,51
ORS Sachet,Rehydration,2026-02-06,40
ORS Sachet,Rehydration,2026-02-07,34
ORS Sachet,Rehydration,2026-02-08,37
ORS Sachet,Rehydration,2026-02-09,50
ORS Sachet,Rehydration,2026-02-10,42
ORS Sachet,Rehydration,2026-02-11,38
ORS Sachet,Rehydration,2026-02-12,41
ORS Sachet,Rehydration,2026-02-13,41
ORS Sachet,Rehydration,2026-02-14,43
ORS Sachet,Rehydration,2026-02-15,43
ORS Sachet,Rehydration,2026-02-16,32
ORS Sachet,Rehydration,2026-02-17,25
ORS Sachet,Rehydration,2026-02-18,29
ORS Sachet,Rehydration,2026-02-19,31
ORS Sachet,Rehydration,2026-02-20,23
ORS Sachet,Rehydration,2026-02-21,23
ORS Sachet,Rehydration,2026-02-22,29
ORS Sachet,Rehydration,2026-02-23,27
ORS Sachet,Rehydration,2026-02-24,28
ORS Sachet,Rehydration,2026-02-25,25
ORS Sachet,Rehydration,2026-02-26,28
ORS Sachet,Rehydration,2026-02-27,26
ORS Sachet,Rehydration,2026-02-28,37
ORS Sachet,Rehydration,2026-03-01,39
ORS Sachet,Rehydration,2026-03-02,26
ORS Sachet,Rehydration,2026-03-03,32
ORS Sachet,Rehydration,2026-03-04,31
ORS Sachet,Rehydration,2026-03-05,37
ORS Sachet,Rehydration,2026-03-06,41
ORS Sachet,Rehydration,2026-03-07,35
ORS Sachet,Rehydration,2026-03-08,38
ORS Sachet,Rehydration,2026-03-09,38
ORS Sachet,Rehydration,2026-03-10,45
ORS Sachet,Rehydration,2026-03-11,43
ORS Sachet,Rehydration,2026-03-12,38
ORS Sachet,Rehydration,2026-03-13,42
ORS Sachet,Rehydration,2026-03-14,37
ORS Sachet,Rehydration,2026-03-15,37
ORS Sachet,Rehydration,2026-03-16,46
ORS Sachet,Rehydration,2026-03-17,43
ORS Sachet,Rehydration,2026-03-18,27
ORS Sachet,Rehydration,2026-03-19,37
ORS Sachet,Rehydration,2026-03-20,35
ORS Sachet,Rehydration,2026-03-21,23
ORS Sachet,Rehydration,2026-03-22,33
ORS Sachet,Rehydration,2026-03-23,36
ORS Sachet,Rehydration,2026-03-24,22
ORS Sachet,Rehydration,2026-03-25,23
ORS Sachet,Rehydration,2026-03-26,33
ORS Sachet,Rehydration,2026-03-27,30
ORS Sachet,Rehydration,2026-03-28,33
ORS Sachet,Rehydration,2026-03-29,33
ORS Sachet,Rehydration,2026-03-30,34
ORS Sachet,Rehydration,2026-03-31,27
ORS Sachet,Rehydration,2026-04-01,41
ORS Sachet,Rehydration,2026-04-02,43
ORS Sachet,Rehydration,2026-04-03,37
ORS Sachet,Rehydration,2026-04-04,40
ORS Sachet,Rehydration,2026-04-05,33
ORS Sachet,Rehydration,2026-04-06,45
ORS Sachet,Rehydration,2026-04-07,46
ORS Sachet,Rehydration,2026-04-08,43
ORS Sachet,Rehydration,2026-04-09,49
ORS Sachet,Rehydration,2026-04-10,41
ORS Sachet,Rehydration,2026-04-11,45
ORS Sachet,Rehydration,2026-04-12,36
ORS Sachet,Rehydration,2026-04-13,40
ORS Sachet,Rehydration,2026-04-14,38
ORS Sachet,Rehydration,2026-04-15,38
ORS Sachet,Rehydration,2026-04-16,34
ORS Sachet,Rehydration,2026-04-17,33
ORS Sachet,Rehydration,2026-04-18,37
ORS Sachet,Rehydration,2026-04-19,28
ORS Sachet,Rehydration,2026-04-20,21
ORS Sachet,Rehydration,2026-04-21,38
ORS Sachet,Rehydration,2026-04-22,35
ORS Sachet,Rehydration,2026-04-23,21
ORS Sachet,Rehydration,2026-04-24,31
ORS Sachet,Rehydration,2026-04-25,25
ORS Sachet,Rehydration,2026-04-26,30
ORS Sachet,Rehydration,2026-04-27,31
ORS Sachet,Rehydration,2026-04-28,30
ORS Sachet,Rehydration,2026-04-29,28
ORS Sachet,Rehydration,2026-04-30,30
ORS Sachet,Rehydration,2026-05-01,31
ORS Sachet,Rehydration,2026-05-02,33
ORS Sachet,Rehydration,2026-05-03,38
ORS Sachet,Rehydration,2026-05-04,36
ORS Sachet,Rehydration,2026-05-05,45
ORS Sachet,Rehydration,2026-05-06,50
ORS Sachet,Rehydration,2026-05-07,40
ORS Sachet,Rehydration,2026-05-08,45
ORS Sachet,Rehydration,2026-05-09,46
ORS Sachet,Rehydration,2026-05-10,46
ORS Sachet,Rehydration,2026-05-11,43
ORS Sachet,Rehydration,2026-05-12,45
ORS Sachet,Rehydration,2026-05-13,43
ORS Sachet,Rehydration,2026-05-14,32
ORS Sachet,Rehydration,2026-05-15,42
ORS Sachet,Rehydration,2026-05-16,40
ORS Sachet,Rehydration,2026-05-17,30
ORS Sachet,Rehydration,2026-05-18,32
ORS Sachet,Rehydration,2026-05-19,35
ORS Sachet,Rehydration,2026-05-20,28
ORS Sachet,Rehydration,2026-05-21,34
ORS Sachet,Rehydration,2026-05-22,41
ORS Sachet,Rehydration,2026-05-23,23
ORS Sachet,Rehydration,2026-05-24,20
ORS Sachet,Rehydration,2026-05-25,30
ORS Sachet,Rehydration,2026-05-26,33
ORS Sachet,Rehydration,2026-05-27,28
ORS Sachet,Rehydration,2026-05-28,39
ORS Sachet,Rehydration,2026-05-29,25
ORS Sachet,Rehydration,2026-05-30,38
ORS Sachet,Rehydration,2026-05-31,32
ORS Sachet,Rehydration,2026-06-01,46
ORS Sachet,Rehydration,2026-06-02,49
ORS Sachet,Rehydration,2026-06-03,36
ORS Sachet,Rehydration,2026-06-04,38
ORS Sachet,Rehydration,2026-06-05,47
ORS Sachet,Rehydration,2026-06-06,41
ORS Sachet,Rehydration,2026-06-07,43
ORS Sachet,Rehydration,2026-06-08,44
ORS Sachet,Rehydration,2026-06-09,33
ORS Sachet,Rehydration,2026-06-10,42
ORS Sachet,Rehydration,2026-06-11,38
ORS Sachet,Rehydration,2026-06-12,37
ORS Sachet,Rehydration,2026-06-13,47
ORS Sachet,Rehydration,2026-06-14,30
ORS Sachet,Rehydration,2026-06-15,40
ORS Sachet,Rehydration,2026-06-16,32
ORS Sachet,Rehydration,2026-06-17,31
ORS Sachet,Rehydration,2026-06-18,35
ORS Sachet,Rehydration,2026-06-19,31
ORS Sachet,Rehydration,2026-06-20,32
ORS Sachet,Rehydration,2026-06-21,33
ORS Sachet,Rehydration,2026-06-22,26
ORS Sachet,Rehydration,2026-06-23,24
ORS Sachet,Rehydration,2026-06-24,22
ORS Sachet,Rehydration,2026-06-25,24
ORS Sachet,Rehydration,2026-06-26,46
ORS Sachet,Rehydration,2026-06-27,38
ORS Sachet,Rehydration,2026-06-28,25
ORS Sachet,Rehydration,2026-06-29,27
Amlodipine 5mg,Antihypertensive,2026-01-01,51
Amlodipine 5mg,Antihypertensive,2026-01-02,63
Amlodipine 5mg,Antihypertensive,2026-01-03,66
Amlodipine 5mg,Antihypertensive,2026-01-04,69
Amlodipine 5mg,Antihypertensive,2026-01-05,55
Amlodipine 5mg,Antihypertensive,2026-01-06,80
Amlodipine 5mg,Antihypertensive,2026-01-07,62
Amlodipine 5mg,Antihypertensive,2026-01-08,64
Amlodipine 5mg,Antihypertensive,2026-01-09,75
Amlodipine 5mg,Antihypertensive,2026-01-10,67
Amlodipine 5mg,Antihypertensive,2026-01-11,71
Amlodipine 5mg,Antihypertensive,2026-01-12,48
Amlodipine 5mg,Antihypertensive,2026-01-13,67
Amlodipine 5mg,Antihypertensive,2026-01-14,63
Amlodipine 5mg,Antihypertensive,2026-01-15,54
Amlodipine 5mg,Antihypertensive,2026-01-16,38
Amlodipine 5mg,Antihypertensive,2026-01-17,51
Amlodipine 5mg,Antihypertensive,2026-01-18,49
Amlodipine 5mg,Antihypertensive,2026-01-19,44
Amlodipine 5mg,Antihypertensive,2026-01-20,29
Amlodipine 5mg,Antihypertensive,2026-01-21,56
Amlodipine 5mg,Antihypertensive,2026-01-22,36
Amlodipine 5mg,Antihypertensive,2026-01-23,39
Amlodipine 5mg,Antihypertensive,2026-01-24,21
Amlodipine 5mg,Antihypertensive,2026-01-25,55
Amlodipine 5mg,Antihypertensive,2026-01-26,39
Amlodipine 5mg,Antihypertensive,2026-01-27,45
Amlodipine 5mg,Antihypertensive,2026-01-28,56
Amlodipine 5mg,Antihypertensive,2026-01-29,44
Amlodipine 5mg,Antihypertensive,2026-01-30,61
Amlodipine 5mg,Antihypertensive,2026-01-31,38
Amlodipine 5mg,Antihypertensive,2026-02-01,63
Amlodipine 5mg,Antihypertensive,2026-02-02,75
Amlodipine 5mg,Antihypertensive,2026-02-03,59
Amlodipine 5mg,Antihypertensive,2026-02-04,76
Amlodipine 5mg,Antihypertensive,2026-02-05,84
Amlodipine 5mg,Antihypertensive,2026-02-06,67
Amlodipine 5mg,Antihypertensive,2026-02-07,67
Amlodipine 5mg,Antihypertensive,2026-02-08,63
Amlodipine 5mg,Antihypertensive,2026-02-09,65
Amlodipine 5mg,Antihypertensive,2026-02-10,61
Amlodipine 5mg,Antihypertensive,2026-02-11,59
Amlodipine 5mg,Antihypertensive,2026-02-12,74
Amlodipine 5mg,Antihypertensive,2026-02-13,55
Amlodipine 5mg,Antihypertensive,2026-02-14,61
Amlodipine 5mg,Antihypertensive,2026-02-15,56
Amlodipine 5mg,Antihypertensive,2026-02-16,65
Amlodipine 5mg,Antihypertensive,2026-02-17,45
Amlodipine 5mg,Antihypertensive,2026-02-18,50
Amlodipine 5mg,Antihypertensive,2026-02-19,51
Amlodipine 5mg,Antihypertensive,2026-02-20,55
Amlodipine 5mg,Antihypertensive,2026-02-21,37
Amlodipine 5mg,Antihypertensive,2026-02-22,36
Amlodipine 5mg,Antihypertensive,2026-02-23,32
Amlodipine 5mg,Antihypertensive,2026-02-24,60
Amlodipine 5mg,Antihypertensive,2026-02-25,54
Amlodipine 5mg,Antihypertensive,2026-02-26,44
Amlodipine 5mg,Antihypertensive,2026-02-27,63
Amlodipine 5mg,Antihypertensive,2026-02-28,49
Amlodipine 5mg,Antihypertensive,2026-03-01,59
Amlodipine 5mg,Antihypertensive,2026-03-02,56
Amlodipine 5mg,Antihypertensive,2026-03-03,62
Amlodipine 5mg,Antihypertensive,2026-03-04,64
Amlodipine 5mg,Antihypertensive,2026-03-05,61
Amlodipine 5mg,Antihypertensive,2026-03-06,76
Amlodipine 5mg,Antihypertensive,2026-03-07,74
Amlodipine 5mg,Antihypertensive,2026-03-08,78
Amlodipine 5mg,Antihypertensive,2026-03-09,73
Amlodipine 5mg,Antihypertensive,2026-03-10,62
Amlodipine 5mg,Antihypertensive,2026-03-11,84
Amlodipine 5mg,Antihypertensive,2026-03-12,66
Amlodipine 5mg,Antihypertensive,2026-03-13,69
Amlodipine 5mg,Antihypertensive,2026-03-14,69
Amlodipine 5mg,Antihypertensive,2026-03-15,64
Amlodipine 5mg,Antihypertensive,2026-03-16,66
Amlodipine 5mg,Antihypertensive,2026-03-17,65
Amlodipine 5mg,Antihypertensive,2026-03-18,51
Amlodipine 5mg,Antihypertensive,2026-03-19,63
Amlodipine 5mg,Antihypertensive,2026-03-20,45
Amlodipine 5mg,Antihypertensive,2026-03-21,47
Amlodipine 5mg,Antihypertensive,2026-03-22,40
Amlodipine 5mg,Antihypertensive,2026-03-23,36
Amlodipine 5mg,Antihypertensive,2026-03-24,50
Amlodipine 5mg,Antihypertensive,2026-03-25,67
Amlodipine 5mg,Antihypertensive,2026-03-26,39
Amlodipine 5mg,Antihypertensive,2026-03-27,53
Amlodipine 5mg,Antihypertensive,2026-03-28,42
Amlodipine 5mg,Antihypertensive,2026-03-29,47
Amlodipine 5mg,Antihypertensive,2026-03-30,64
Amlodipine 5mg,Antihypertensive,2026-03-31,43
Amlodipine 5mg,Antihypertensive,2026-04-01,44
Amlodipine 5mg,Antihypertensive,2026-04-02,58
Amlodipine 5mg,Antihypertensive,2026-04-03,67
Amlodipine 5mg,Antihypertensive,2026-04-04,68
Amlodipine 5mg,Antihypertensive,2026-04-05,69
Amlodipine 5mg,Antihypertensive,2026-04-06,68
Amlodipine 5mg,Antihypertensive,2026-04-07,76
Amlodipine 5mg,Antihypertensive,2026-04-08,46
Amlodipine 5mg,Antihypertensive,2026-04-09,64
Amlodipine 5mg,Antihypertensive,2026-04-10,69
Amlodipine 5mg,Antihypertensive,2026-04-11,74
Amlodipine 5mg,Antihypertensive,2026-04-12,79
Amlodipine 5mg,Antihypertensive,2026-04-13,57
Amlodipine 5mg,Antihypertensive,2026-04-14,74
Amlodipine 5mg,Antihypertensive,2026-04-15,55
Amlodipine 5mg,Antihypertensive,2026-04-16,54
Amlodipine 5mg,Antihypertensive,2026-04-17,57
Amlodipine 5mg,Antihypertensive,2026-04-18,48
Amlodipine 5mg,Antihypertensive,2026-04-19,56
Amlodipine 5mg,Antihypertensive,2026-04-20,41
Amlodipine 5mg,Antihypertensive,2026-04-21,40
Amlodipine 5mg,Antihypertensive,2026-04-22,50
Amlodipine 5mg,Antihypertensive,2026-04-23,35
Amlodipine 5mg,Antihypertensive,2026-04-24,43
Amlodipine 5mg,Antihypertensive,2026-04-25,28
Amlodipine 5mg,Antihypertensive,2026-04-26,58
Amlodipine 5mg,Antihypertensive,2026-04-27,55
Amlodipine 5mg,Antihypertensive,2026-04-28,70
Amlodipine 5mg,Antihypertensive,2026-04-29,61
Amlodipine 5mg,Antihypertensive,2026-04-30,43
Amlodipine 5mg,Antihypertensive,2026-05-01,61
Amlodipine 5mg,Antihypertensive,2026-05-02,51
Amlodipine 5mg,Antihypertensive,2026-05-03,75
Amlodipine 5mg,Antihypertensive,2026-05-04,55
Amlodipine 5mg,Antihypertensive,2026-05-05,57
Amlodipine 5mg,Antihypertensive,2026-05-06,55
Amlodipine 5mg,Antihypertensive,2026-05-07,65
Amlodipine 5mg,Antihypertensive,2026-05-08,64
Amlodipine 5mg,Antihypertensive,2026-05-09,59
Amlodipine 5mg,Antihypertensive,2026-05-10,86
Amlodipine 5mg,Antihypertensive,2026-05-11,73
Amlodipine 5mg,Antihypertensive,2026-05-12,70
Amlodipine 5mg,Antihypertensive,2026-05-13,77
Amlodipine 5mg,Antihypertensive,2026-05-14,64
Amlodipine 5mg,Antihypertensive,2026-05-15,52
Amlodipine 5mg,Antihypertensive,2026-05-16,41
Amlodipine 5mg,Antihypertensive,2026-05-17,46
Amlodipine 5mg,Antihypertensive,2026-05-18,62
Amlodipine 5mg,Antihypertensive,2026-05-19,36
Amlodipine 5mg,Antihypertensive,2026-05-20,48
Amlodipine 5mg,Antihypertensive,2026-05-21,51
Amlodipine 5mg,Antihypertensive,2026-05-22,44
Amlodipine 5mg,Antihypertensive,2026-05-23,44
Amlodipine 5mg,Antihypertensive,2026-05-24,46
Amlodipine 5mg,Antihypertensive,2026-05-25,45
Amlodipine 5mg,Antihypertensive,2026-05-26,56
Amlodipine 5mg,Antihypertensive,2026-05-27,36
Amlodipine 5mg,Antihypertensive,2026-05-28,49
Amlodipine 5mg,Antihypertensive,2026-05-29,34
Amlodipine 5mg,Antihypertensive,2026-05-30,35
Amlodipine 5mg,Antihypertensive,2026-05-31,55
Amlodipine 5mg,Antihypertensive,2026-06-01,63
Amlodipine 5mg,Antihypertensive,2026-06-02,75
Amlodipine 5mg,Antihypertensive,2026-06-03,84
Amlodipine 5mg,Antihypertensive,2026-06-04,77
Amlodipine 5mg,Antihypertensive,2026-06-05,74
Amlodipine 5mg,Antihypertensive,2026-06-06,71
Amlodipine 5mg,Antihypertensive,2026-06-07,57
Amlodipine 5mg,Antihypertensive,2026-06-08,69
Amlodipine 5mg,Antihypertensive,2026-06-09,80
Amlodipine 5mg,Antihypertensive,2026-06-10,76
Amlodipine 5mg,Antihypertensive,2026-06-11,56
Amlodipine 5mg,Antihypertensive,2026-06-12,69
Amlodipine 5mg,Antihypertensive,2026-06-13,66
Amlodipine 5mg,Antihypertensive,2026-06-14,61
Amlodipine 5mg,Antihypertensive,2026-06-15,55
Amlodipine 5mg,Antihypertensive,2026-06-16,58
Amlodipine 5mg,Antihypertensive,2026-06-17,55
Amlodipine 5mg,Antihypertensive,2026-06-18,41
Amlodipine 5mg,Antihypertensive,2026-06-19,48
Amlodipine 5mg,Antihypertensive,2026-06-20,41
Amlodipine 5mg,Antihypertensive,2026-06-21,29
Amlodipine 5mg,Antihypertensive,2026-06-22,36
Amlodipine 5mg,Antihypertensive,2026-06-23,28
Amlodipine 5mg,Antihypertensive,2026-06-24,50
Amlodipine 5mg,Antihypertensive,2026-06-25,46
Amlodipine 5mg,Antihypertensive,2026-06-26,42
Amlodipine 5mg,Antihypertensive,2026-06-27,59
Amlodipine 5mg,Antihypertensive,2026-06-28,50
Amlodipine 5mg,Antihypertensive,2026-06-29,40
